id_leggo,periodo,temperatura_periodo,temperatura_recente
1,2012-03-12T00:00:00Z,1.07,1.07
1,2012-03-19T00:00:00Z,0,0.8
1,2012-03-26T00:00:00Z,0,0.6
1,2012-04-02T00:00:00Z,0,0.45
1,2012-04-09T00:00:00Z,0,0.34
1,2012-04-16T00:00:00Z,0,0.25
1,2012-04-23T00:00:00Z,0,0.19
1,2012-04-30T00:00:00Z,0,0.14
1,2012-05-07T00:00:00Z,0,0.11
1,2012-05-14T00:00:00Z,0,0.08
1,2012-05-21T00:00:00Z,0,0.06
1,2012-05-28T00:00:00Z,0,0.05
1,2012-06-04T00:00:00Z,0,0.03
1,2012-06-11T00:00:00Z,0,0.03
1,2012-06-18T00:00:00Z,0,0.02
1,2012-06-25T00:00:00Z,0,0.01
1,2012-07-02T00:00:00Z,0,0.01
1,2012-07-09T00:00:00Z,0,0.01
1,2012-07-16T00:00:00Z,0,0.01
1,2012-07-23T00:00:00Z,0,0.01
1,2012-07-30T00:00:00Z,0,0.01
1,2012-08-06T00:00:00Z,0,0
1,2012-08-13T00:00:00Z,0,0
1,2012-08-20T00:00:00Z,0,0
1,2012-08-27T00:00:00Z,0,0
1,2012-09-03T00:00:00Z,0,0
1,2012-09-10T00:00:00Z,0,0
1,2012-09-17T00:00:00Z,0,0
1,2012-09-24T00:00:00Z,0,0
1,2012-10-01T00:00:00Z,0,0
1,2012-10-08T00:00:00Z,0,0
1,2012-10-15T00:00:00Z,0,0
1,2012-10-22T00:00:00Z,0,0
1,2012-10-29T00:00:00Z,0,0
1,2012-11-05T00:00:00Z,0,0
1,2012-11-12T00:00:00Z,0,0
1,2012-11-19T00:00:00Z,0,0
1,2012-11-26T00:00:00Z,0,0
1,2012-12-03T00:00:00Z,0,0
1,2012-12-10T00:00:00Z,0,0
1,2012-12-17T00:00:00Z,0,0
1,2012-12-24T00:00:00Z,0,0
1,2012-12-31T00:00:00Z,0,0
1,2013-01-07T00:00:00Z,0,0
1,2013-01-14T00:00:00Z,0,0
1,2013-01-21T00:00:00Z,0,0
1,2013-01-28T00:00:00Z,0,0
1,2013-02-04T00:00:00Z,0,0
1,2013-02-11T00:00:00Z,0,0
1,2013-02-18T00:00:00Z,0,0
1,2013-02-25T00:00:00Z,0,0
1,2013-03-04T00:00:00Z,0,0
1,2013-03-11T00:00:00Z,0,0
1,2013-03-18T00:00:00Z,0,0
1,2013-03-25T00:00:00Z,0,0
1,2013-04-01T00:00:00Z,0,0
1,2013-04-08T00:00:00Z,0,0
1,2013-04-15T00:00:00Z,0,0
1,2013-04-22T00:00:00Z,0,0
1,2013-04-29T00:00:00Z,0,0
1,2013-05-06T00:00:00Z,0,0
1,2013-05-13T00:00:00Z,0,0
1,2013-05-20T00:00:00Z,0,0
1,2013-05-27T00:00:00Z,0,0
1,2013-06-03T00:00:00Z,0,0
1,2013-06-10T00:00:00Z,0,0
1,2013-06-17T00:00:00Z,0,0
1,2013-06-24T00:00:00Z,0,0
1,2013-07-01T00:00:00Z,0,0
1,2013-07-08T00:00:00Z,0,0
1,2013-07-15T00:00:00Z,0,0
1,2013-07-22T00:00:00Z,0,0
1,2013-07-29T00:00:00Z,0,0
1,2013-08-05T00:00:00Z,0,0
1,2013-08-12T00:00:00Z,0,0
1,2013-08-19T00:00:00Z,0,0
1,2013-08-26T00:00:00Z,0,0
1,2013-09-02T00:00:00Z,0,0
1,2013-09-09T00:00:00Z,0,0
1,2013-09-16T00:00:00Z,0,0
1,2013-09-23T00:00:00Z,0,0
1,2013-09-30T00:00:00Z,0,0
1,2013-10-07T00:00:00Z,0,0
1,2013-10-14T00:00:00Z,0,0
1,2013-10-21T00:00:00Z,0,0
1,2013-10-28T00:00:00Z,0,0
1,2013-11-04T00:00:00Z,0,0
1,2013-11-11T00:00:00Z,0,0
1,2013-11-18T00:00:00Z,0,0
1,2013-11-25T00:00:00Z,0,0
1,2013-12-02T00:00:00Z,0,0
1,2013-12-09T00:00:00Z,0,0
1,2013-12-16T00:00:00Z,0,0
1,2013-12-23T00:00:00Z,0,0
1,2013-12-30T00:00:00Z,0,0
1,2014-01-06T00:00:00Z,0,0
1,2014-01-13T00:00:00Z,0,0
1,2014-01-20T00:00:00Z,0,0
1,2014-01-27T00:00:00Z,0,0
1,2014-02-03T00:00:00Z,0,0
1,2014-02-10T00:00:00Z,0,0
1,2014-02-17T00:00:00Z,0,0
1,2014-02-24T00:00:00Z,0,0
1,2014-03-03T00:00:00Z,0,0
1,2014-03-10T00:00:00Z,0,0
1,2014-03-17T00:00:00Z,0,0
1,2014-03-24T00:00:00Z,0,0
1,2014-03-31T00:00:00Z,0,0
1,2014-04-07T00:00:00Z,0,0
1,2014-04-14T00:00:00Z,0,0
1,2014-04-21T00:00:00Z,0,0
1,2014-04-28T00:00:00Z,0,0
1,2014-05-05T00:00:00Z,0,0
1,2014-05-12T00:00:00Z,0,0
1,2014-05-19T00:00:00Z,0,0
1,2014-05-26T00:00:00Z,0,0
1,2014-06-02T00:00:00Z,0,0
1,2014-06-09T00:00:00Z,0,0
1,2014-06-16T00:00:00Z,0,0
1,2014-06-23T00:00:00Z,0,0
1,2014-06-30T00:00:00Z,0,0
1,2014-07-07T00:00:00Z,0,0
1,2014-07-14T00:00:00Z,0,0
1,2014-07-21T00:00:00Z,0,0
1,2014-07-28T00:00:00Z,0,0
1,2014-08-04T00:00:00Z,0,0
1,2014-08-11T00:00:00Z,0,0
1,2014-08-18T00:00:00Z,0,0
1,2014-08-25T00:00:00Z,0,0
1,2014-09-01T00:00:00Z,0,0
1,2014-09-08T00:00:00Z,0,0
1,2014-09-15T00:00:00Z,0,0
1,2014-09-22T00:00:00Z,0,0
1,2014-09-29T00:00:00Z,0,0
1,2014-10-06T00:00:00Z,0,0
1,2014-10-13T00:00:00Z,0,0
1,2014-10-20T00:00:00Z,0,0
1,2014-10-27T00:00:00Z,0,0
1,2014-11-03T00:00:00Z,0,0
1,2014-11-10T00:00:00Z,0,0
1,2014-11-17T00:00:00Z,0,0
1,2014-11-24T00:00:00Z,0,0
1,2014-12-01T00:00:00Z,0,0
1,2014-12-08T00:00:00Z,0,0
1,2014-12-15T00:00:00Z,0,0
1,2014-12-22T00:00:00Z,0,0
1,2014-12-29T00:00:00Z,0,0
1,2015-01-05T00:00:00Z,0,0
1,2015-01-12T00:00:00Z,0,0
1,2015-01-19T00:00:00Z,0,0
1,2015-01-26T00:00:00Z,0,0
1,2015-02-02T00:00:00Z,0,0
1,2015-02-09T00:00:00Z,0,0
1,2015-02-16T00:00:00Z,0,0
1,2015-02-23T00:00:00Z,0,0
1,2015-03-02T00:00:00Z,0,0
1,2015-03-09T00:00:00Z,0,0
1,2015-03-16T00:00:00Z,0,0
1,2015-03-23T00:00:00Z,0,0
1,2015-03-30T00:00:00Z,0,0
1,2015-04-06T00:00:00Z,0,0
1,2015-04-13T00:00:00Z,0,0
1,2015-04-20T00:00:00Z,0,0
1,2015-04-27T00:00:00Z,0,0
1,2015-05-04T00:00:00Z,0,0
1,2015-05-11T00:00:00Z,0,0
1,2015-05-18T00:00:00Z,0,0
1,2015-05-25T00:00:00Z,0,0
1,2015-06-01T00:00:00Z,0,0
1,2015-06-08T00:00:00Z,0,0
1,2015-06-15T00:00:00Z,0,0
1,2015-06-22T00:00:00Z,0,0
1,2015-06-29T00:00:00Z,0,0
1,2015-07-06T00:00:00Z,0,0
1,2015-07-13T00:00:00Z,0,0
1,2015-07-20T00:00:00Z,0,0
1,2015-07-27T00:00:00Z,0,0
1,2015-08-03T00:00:00Z,0,0
1,2015-08-10T00:00:00Z,0,0
1,2015-08-17T00:00:00Z,0,0
1,2015-08-24T00:00:00Z,0,0
1,2015-08-31T00:00:00Z,0,0
1,2015-09-07T00:00:00Z,0,0
1,2015-09-14T00:00:00Z,0,0
1,2015-09-21T00:00:00Z,0,0
1,2015-09-28T00:00:00Z,0,0
1,2015-10-05T00:00:00Z,0,0
1,2015-10-12T00:00:00Z,0,0
1,2015-10-19T00:00:00Z,0,0
1,2015-10-26T00:00:00Z,0,0
1,2015-11-02T00:00:00Z,0,0
1,2015-11-09T00:00:00Z,0,0
1,2015-11-16T00:00:00Z,0,0
1,2015-11-23T00:00:00Z,0,0
1,2015-11-30T00:00:00Z,0,0
1,2015-12-07T00:00:00Z,0,0
1,2015-12-14T00:00:00Z,0,0
1,2015-12-21T00:00:00Z,0,0
1,2015-12-28T00:00:00Z,0,0
1,2016-01-04T00:00:00Z,0,0
1,2016-01-11T00:00:00Z,0,0
1,2016-01-18T00:00:00Z,0,0
1,2016-01-25T00:00:00Z,0,0
1,2016-02-01T00:00:00Z,0,0
1,2016-02-08T00:00:00Z,0,0
1,2016-02-15T00:00:00Z,0,0
1,2016-02-22T00:00:00Z,0,0
1,2016-02-29T00:00:00Z,0,0
1,2016-03-07T00:00:00Z,0,0
1,2016-03-14T00:00:00Z,0,0
1,2016-03-21T00:00:00Z,0,0
1,2016-03-28T00:00:00Z,0,0
1,2016-04-04T00:00:00Z,0,0
1,2016-04-11T00:00:00Z,0,0
1,2016-04-18T00:00:00Z,0,0
1,2016-04-25T00:00:00Z,0,0
1,2016-05-02T00:00:00Z,0,0
1,2016-05-09T00:00:00Z,0,0
1,2016-05-16T00:00:00Z,0,0
1,2016-05-23T00:00:00Z,0,0
1,2016-05-30T00:00:00Z,0,0
1,2016-06-06T00:00:00Z,0,0
1,2016-06-13T00:00:00Z,0,0
1,2016-06-20T00:00:00Z,0,0
1,2016-06-27T00:00:00Z,0,0
1,2016-07-04T00:00:00Z,0,0
1,2016-07-11T00:00:00Z,0,0
1,2016-07-18T00:00:00Z,0,0
1,2016-07-25T00:00:00Z,0,0
1,2016-08-01T00:00:00Z,0,0
1,2016-08-08T00:00:00Z,0,0
1,2016-08-15T00:00:00Z,0,0
1,2016-08-22T00:00:00Z,0,0
1,2016-08-29T00:00:00Z,0,0
1,2016-09-05T00:00:00Z,0,0
1,2016-09-12T00:00:00Z,0,0
1,2016-09-19T00:00:00Z,0,0
1,2016-09-26T00:00:00Z,0,0
1,2016-10-03T00:00:00Z,0,0
1,2016-10-10T00:00:00Z,0,0
1,2016-10-17T00:00:00Z,0,0
1,2016-10-24T00:00:00Z,0,0
1,2016-10-31T00:00:00Z,0,0
1,2016-11-07T00:00:00Z,0,0
1,2016-11-14T00:00:00Z,0,0
1,2016-11-21T00:00:00Z,0,0
1,2016-11-28T00:00:00Z,0,0
1,2016-12-05T00:00:00Z,0,0
1,2016-12-12T00:00:00Z,0,0
1,2016-12-19T00:00:00Z,0,0
1,2016-12-26T00:00:00Z,0,0
1,2017-01-02T00:00:00Z,0,0
1,2017-01-09T00:00:00Z,0,0
1,2017-01-16T00:00:00Z,0,0
1,2017-01-23T00:00:00Z,0,0
1,2017-01-30T00:00:00Z,0,0
1,2017-02-06T00:00:00Z,0,0
1,2017-02-13T00:00:00Z,0,0
1,2017-02-20T00:00:00Z,0,0
1,2017-02-27T00:00:00Z,0,0
1,2017-03-06T00:00:00Z,0,0
1,2017-03-13T00:00:00Z,0,0
1,2017-03-20T00:00:00Z,0,0
1,2017-03-27T00:00:00Z,0,0
1,2017-04-03T00:00:00Z,0,0
1,2017-04-10T00:00:00Z,0,0
1,2017-04-17T00:00:00Z,0,0
1,2017-04-24T00:00:00Z,0,0
1,2017-05-01T00:00:00Z,0,0
1,2017-05-08T00:00:00Z,0,0
1,2017-05-15T00:00:00Z,0,0
1,2017-05-22T00:00:00Z,0,0
1,2017-05-29T00:00:00Z,0,0
1,2017-06-05T00:00:00Z,0,0
1,2017-06-12T00:00:00Z,0,0
1,2017-06-19T00:00:00Z,0,0
1,2017-06-26T00:00:00Z,0,0
1,2017-07-03T00:00:00Z,0,0
1,2017-07-10T00:00:00Z,0,0
1,2017-07-17T00:00:00Z,0,0
1,2017-07-24T00:00:00Z,0,0
1,2017-07-31T00:00:00Z,0,0
1,2017-08-07T00:00:00Z,0,0
1,2017-08-14T00:00:00Z,0,0
1,2017-08-21T00:00:00Z,0,0
1,2017-08-28T00:00:00Z,0,0
1,2017-09-04T00:00:00Z,0,0
1,2017-09-11T00:00:00Z,0,0
1,2017-09-18T00:00:00Z,0,0
1,2017-09-25T00:00:00Z,0,0
1,2017-10-02T00:00:00Z,0,0
1,2017-10-09T00:00:00Z,0,0
1,2017-10-16T00:00:00Z,0,0
1,2017-10-23T00:00:00Z,0,0
1,2017-10-30T00:00:00Z,0,0
1,2017-11-06T00:00:00Z,0,0
1,2017-11-13T00:00:00Z,0,0
1,2017-11-20T00:00:00Z,0,0
1,2017-11-27T00:00:00Z,0,0
1,2017-12-04T00:00:00Z,0,0
1,2017-12-11T00:00:00Z,0,0
1,2017-12-18T00:00:00Z,0,0
1,2017-12-25T00:00:00Z,0,0
1,2018-01-01T00:00:00Z,0,0
1,2018-01-08T00:00:00Z,0,0
1,2018-01-15T00:00:00Z,0,0
1,2018-01-22T00:00:00Z,0,0
1,2018-01-29T00:00:00Z,0,0
1,2018-02-05T00:00:00Z,0,0
1,2018-02-12T00:00:00Z,0,0
1,2018-02-19T00:00:00Z,0,0
1,2018-02-26T00:00:00Z,0,0
1,2018-03-05T00:00:00Z,0,0
1,2018-03-12T00:00:00Z,0,0
1,2018-03-19T00:00:00Z,0,0
1,2018-03-26T00:00:00Z,0,0
1,2018-04-02T00:00:00Z,0,0
1,2018-04-09T00:00:00Z,0,0
1,2018-04-16T00:00:00Z,0,0
1,2018-04-23T00:00:00Z,0,0
1,2018-04-30T00:00:00Z,0,0
1,2018-05-07T00:00:00Z,0,0
1,2018-05-14T00:00:00Z,0,0
1,2018-05-21T00:00:00Z,0,0
1,2018-05-28T00:00:00Z,0,0
1,2018-06-04T00:00:00Z,0,0
1,2018-06-11T00:00:00Z,0,0
1,2018-06-18T00:00:00Z,0,0
1,2018-06-25T00:00:00Z,0,0
1,2018-07-02T00:00:00Z,0,0
1,2018-07-09T00:00:00Z,0,0
1,2018-07-16T00:00:00Z,0,0
1,2018-07-23T00:00:00Z,0,0
1,2018-07-30T00:00:00Z,0,0
1,2018-08-06T00:00:00Z,0,0
1,2018-08-13T00:00:00Z,0,0
1,2018-08-20T00:00:00Z,0,0
1,2018-08-27T00:00:00Z,0,0
1,2018-09-03T00:00:00Z,0,0
1,2018-09-10T00:00:00Z,0,0
1,2018-09-17T00:00:00Z,0,0
1,2018-09-24T00:00:00Z,0,0
1,2018-10-01T00:00:00Z,0,0
1,2018-10-08T00:00:00Z,0,0
1,2018-10-15T00:00:00Z,0,0
1,2018-10-22T00:00:00Z,0,0
1,2018-10-29T00:00:00Z,0,0
1,2018-11-05T00:00:00Z,0,0
1,2018-11-12T00:00:00Z,0,0
1,2018-11-19T00:00:00Z,0,0
1,2018-11-26T00:00:00Z,0,0
1,2018-12-03T00:00:00Z,0,0
1,2018-12-10T00:00:00Z,0,0
1,2018-12-17T00:00:00Z,0,0
1,2018-12-24T00:00:00Z,0,0
1,2018-12-31T00:00:00Z,0,0
1,2019-01-07T00:00:00Z,0,0
1,2019-01-14T00:00:00Z,0,0
1,2019-01-21T00:00:00Z,0,0
1,2019-01-28T00:00:00Z,0,0
1,2019-02-04T00:00:00Z,0,0
1,2019-02-11T00:00:00Z,0,0
1,2019-02-18T00:00:00Z,0,0
1,2019-02-25T00:00:00Z,0,0
1,2019-03-04T00:00:00Z,0,0
1,2019-03-11T00:00:00Z,0,0
1,2019-03-18T00:00:00Z,0,0
1,2019-03-25T00:00:00Z,0,0
1,2019-04-01T00:00:00Z,0,0
1,2019-04-08T00:00:00Z,0,0
1,2019-04-15T00:00:00Z,0,0
1,2019-04-22T00:00:00Z,0,0
1,2019-04-29T00:00:00Z,0,0
1,2019-05-06T00:00:00Z,0,0
1,2019-05-13T00:00:00Z,0,0
1,2019-05-20T00:00:00Z,0,0
1,2019-05-27T00:00:00Z,0,0
1,2019-06-03T00:00:00Z,0,0
1,2019-06-10T00:00:00Z,4.140000000000001,4.14
1,2019-06-17T00:00:00Z,4,7.11
1,2019-06-24T00:00:00Z,1,6.33
1,2019-07-01T00:00:00Z,2,6.75
1,2019-07-08T00:00:00Z,3.0700000000000003,8.13
1,2019-07-15T00:00:00Z,0,6.1
1,2019-07-22T00:00:00Z,0,6.1
1,2019-07-29T00:00:00Z,2.0700000000000003,6.64
1,2019-08-05T00:00:00Z,2,6.98
1,2019-08-12T00:00:00Z,0,5.24
1,2019-08-19T00:00:00Z,0,3.93
1,2019-08-26T00:00:00Z,1,3.95
1,2019-09-02T00:00:00Z,9.89,12.85
1,2019-09-09T00:00:00Z,21,30.64
1,2019-09-16T00:00:00Z,7.040000000000001,30.02
1,2019-09-23T00:00:00Z,35.67,58.18
1,2019-09-30T00:00:00Z,3.3600000000000003,47
1,2019-10-07T00:00:00Z,4.430000000000001,39.68
1,2019-10-14T00:00:00Z,0,29.76
1,2019-10-21T00:00:00Z,0,22.32
1,2019-10-28T00:00:00Z,0,16.74
1,2019-11-04T00:00:00Z,0,12.55
1,2019-11-11T00:00:00Z,0,9.42
1,2019-11-18T00:00:00Z,0,7.06
1,2019-11-25T00:00:00Z,0,5.3
2,2019-09-02T00:00:00Z,5.07,5.07
2,2019-09-09T00:00:00Z,1,4.8
2,2019-09-16T00:00:00Z,9.75,13.35
2,2019-09-23T00:00:00Z,0,10.01
2,2019-09-30T00:00:00Z,2.3600000000000003,9.87
2,2019-10-07T00:00:00Z,0,7.4
2,2019-10-14T00:00:00Z,0,5.55
2,2019-10-21T00:00:00Z,0,4.16
2,2019-10-28T00:00:00Z,0,3.12
2,2019-11-04T00:00:00Z,0,2.34
2,2019-11-11T00:00:00Z,0,1.76
2,2019-11-18T00:00:00Z,0,1.32
2,2019-11-25T00:00:00Z,0,0.99
3,2019-09-02T00:00:00Z,8.860000000000001,8.86
3,2019-09-09T00:00:00Z,3.43,10.08
3,2019-09-16T00:00:00Z,0,7.56
3,2019-09-23T00:00:00Z,0,5.67
3,2019-09-30T00:00:00Z,0,4.25
3,2019-10-07T00:00:00Z,0,3.19
3,2019-10-14T00:00:00Z,0,2.39
3,2019-10-21T00:00:00Z,0,1.79
3,2019-10-28T00:00:00Z,0,1.34
3,2019-11-04T00:00:00Z,0,1.01
3,2019-11-11T00:00:00Z,0,0.76
3,2019-11-18T00:00:00Z,0,0.57
3,2019-11-25T00:00:00Z,0,0.43
4,2019-06-24T00:00:00Z,18.39,18.39
4,2019-07-01T00:00:00Z,0,13.79
4,2019-07-08T00:00:00Z,2,12.34
4,2019-07-15T00:00:00Z,3,12.26
4,2019-07-22T00:00:00Z,0,12.26
4,2019-07-29T00:00:00Z,0,12.26
4,2019-08-05T00:00:00Z,2.25,11.44
4,2019-08-12T00:00:00Z,11.18,19.76
4,2019-08-19T00:00:00Z,11.760000000000002,26.58
4,2019-08-26T00:00:00Z,5.720000000000001,25.66
4,2019-09-02T00:00:00Z,1.6800000000000002,20.92
4,2019-09-09T00:00:00Z,7.540000000000001,23.23
4,2019-09-16T00:00:00Z,7.540000000000001,24.96
4,2019-09-23T00:00:00Z,3.3600000000000003,22.08
4,2019-09-30T00:00:00Z,8.080000000000002,24.64
4,2019-10-07T00:00:00Z,1.6800000000000002,20.16
4,2019-10-14T00:00:00Z,3.3600000000000003,18.48
4,2019-10-21T00:00:00Z,3.3600000000000003,17.22
4,2019-10-28T00:00:00Z,30.92,43.84
4,2019-11-04T00:00:00Z,181.31000000000003,214.19
4,2019-11-11T00:00:00Z,0,160.64
4,2019-11-18T00:00:00Z,0,120.48
4,2019-11-25T00:00:00Z,0,90.36
